entity_id,event_type,event,time,resource_id,value,fuel_level_start,fuel_level_end
StationTank,fuel_level_change,fuel_level_change,7736.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7737.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7738.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7739.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7740.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7741.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7742.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7743.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7744.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7745.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7746.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7747.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7748.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7749.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7750.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7751.0,,148.0,,
Car 154,arrival_departure,arrival,7752.0,,,,
Car 154,queue,pump_queue_wait_begins,7752.0,,,16.0,50.0
StationTank,fuel_level_change,fuel_level_change,7752.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7753.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7754.0,,148.0,,
Car 138,resource_use_end,payment_ends,7755.0,2.0,,24.0,50.0
Car 138,resource_use,pumping_begins,7755.0,2.0,,24.0,50.0
StationTank,fuel_level_change,fuel_level_change,7755.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7756.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7757.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7758.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7759.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7760.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7761.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7762.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7763.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7764.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7765.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7766.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7767.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7768.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7769.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7770.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7771.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7772.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7773.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7774.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7775.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7776.0,,148.0,,
Car 137,resource_use_end,payment_ends,7777.0,1.0,,13.0,50.0
Car 137,resource_use,pumping_begins,7777.0,1.0,,13.0,50.0
StationTank,fuel_level_change,fuel_level_change,7777.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7778.0,,148.0,,
StationTank,fuel_level_change,fuel_level_change,7779.0,,148.0,,
Car 155,arrival_departure,arrival,7780.0,,,,
Car 155,queue,pump_queue_wait_begins,7780.0,,,18.0,50.0
StationTank,fuel_level_change,fuel_level_change,7780.0,,148.0,,
Car 138,resource_use_end,pumping_ends,7781.0,2.0,,24.0,50.0
Car 138,arrival_departure,depart,7781.0,,,,
StationTank,fuel_level_change,fuel_level_change,7781.0,,148.0,,
Car 139,resource_use,payment_begins,7781.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,7782.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7783.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7784.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7785.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7786.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7787.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7788.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7789.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7790.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7791.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7792.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7793.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7794.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7795.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7796.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7797.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7798.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7799.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7800.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7801.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7802.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7803.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7804.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7805.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7806.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7807.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7808.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7809.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7810.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7811.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7812.0,,113.0,,
StationTank,fuel_level_change,fuel_level_change,7813.0,,113.0,,
Car 137,resource_use_end,pumping_ends,7814.0,1.0,,13.0,50.0
Car 137,arrival_departure,depart,7814.0,,,,
StationTank,fuel_level_change,fuel_level_change,7814.0,,113.0,,
Car 140,resource_use,payment_begins,7814.0,1.0,,25.0,50.0
StationTank,fuel_level_change,fuel_level_change,7815.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7816.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7817.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7818.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7819.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7820.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7821.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7822.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7823.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7824.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7825.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7826.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7827.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7828.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7829.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7830.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7831.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7832.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7833.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7834.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7835.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7836.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7837.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7838.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7839.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7840.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7841.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7842.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7843.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7844.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7845.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7846.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7847.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7848.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7849.0,,88.0,,
Car 139,resource_use_end,payment_ends,7850.0,2.0,,15.0,50.0
Car 139,resource_use,pumping_begins,7850.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,7850.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7851.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7852.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7853.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7854.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7855.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7856.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7857.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7858.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7859.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7860.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7861.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7862.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7863.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7864.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7865.0,,88.0,,
Car 156,arrival_departure,arrival,7866.0,,,,
Car 156,queue,pump_queue_wait_begins,7866.0,,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,7866.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7867.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7868.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7869.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7870.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7871.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7872.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7873.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7874.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7875.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7876.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7877.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7878.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7879.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7880.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7881.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7882.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7883.0,,88.0,,
StationTank,fuel_level_change,fuel_level_change,7884.0,,88.0,,
Car 139,resource_use_end,pumping_ends,7885.0,2.0,,15.0,50.0
Car 139,arrival_departure,depart,7885.0,,,,
StationTank,fuel_level_change,fuel_level_change,7885.0,,88.0,,
Car 141,resource_use,payment_begins,7885.0,2.0,,21.0,50.0
StationTank,fuel_level_change,fuel_level_change,7886.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7887.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7888.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7889.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7890.0,,59.0,,
Car 140,resource_use_end,payment_ends,7891.0,1.0,,25.0,50.0
Car 140,resource_use,pumping_begins,7891.0,1.0,,25.0,50.0
StationTank,fuel_level_change,fuel_level_change,7891.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7892.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7893.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7894.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7895.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7896.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7897.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7898.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7899.0,,59.0,,
Car 157,arrival_departure,arrival,7900.0,,,,
Car 157,queue,pump_queue_wait_begins,7900.0,,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,7900.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7901.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7902.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7903.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7904.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7905.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7906.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7907.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7908.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7909.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7910.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7911.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7912.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7913.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7914.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,7915.0,,59.0,,
Car 140,resource_use_end,pumping_ends,7916.0,1.0,,25.0,50.0
Car 140,arrival_departure,depart,7916.0,,,,
StationTank,fuel_level_change,fuel_level_change,7916.0,,59.0,,
Car 142,resource_use,payment_begins,7916.0,1.0,,7.0,50.0
StationTank,fuel_level_change,fuel_level_change,7917.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7918.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7919.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7920.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7921.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7922.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7923.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7924.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7925.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7926.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7927.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7928.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7929.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7930.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7931.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7932.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7933.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7934.0,,16.0,,
Car 158,arrival_departure,arrival,7935.0,,,,
Car 158,queue,pump_queue_wait_begins,7935.0,,,5.0,50.0
StationTank,fuel_level_change,fuel_level_change,7935.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7936.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7937.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7938.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7939.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7940.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7941.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7942.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7943.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7944.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7945.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7946.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7947.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7948.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7949.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7950.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7951.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7952.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7953.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7954.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7955.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7956.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7957.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7958.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7959.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7960.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7961.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7962.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7963.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7964.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7965.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7966.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7967.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7968.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7969.0,,16.0,,
Car 141,resource_use_end,payment_ends,7970.0,2.0,,21.0,50.0
Car 141,resource_use,pumping_begins,7970.0,2.0,,21.0,50.0
StationTank,fuel_level_change,fuel_level_change,7970.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7971.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7972.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7973.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7974.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7975.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7976.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7977.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7978.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7979.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7980.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7981.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7982.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7983.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7984.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7985.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7986.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7987.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7988.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7989.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7990.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7991.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7992.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7993.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7994.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7995.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7996.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7997.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,7998.0,,16.0,,
Car 141,resource_use_end,pumping_ends,7999.0,2.0,,21.0,50.0
Car 141,arrival_departure,depart,7999.0,,,,
StationTank,fuel_level_change,fuel_level_change,7999.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8000.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8001.0,,16.0,,
Car 142,resource_use_end,payment_ends,8002.0,1.0,,7.0,50.0
Car 142,resource_use,pumping_begins,8002.0,1.0,,7.0,50.0
Car 159,arrival_departure,arrival,8002.0,,,,
Car 159,queue,pump_queue_wait_begins,8002.0,,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,8002.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8003.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8004.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8005.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8006.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8007.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8008.0,,16.0,,
Call 7,arrival_departure,depart,8009.0,,,,
Truck 7,arrival_departure,arrival,8009.0,,,,
Truck 7,queue,refuelling,8009.0,,,,
StationTank,fuel_level_change,fuel_level_change,8009.0,,16.0,,
StationTank,fuel_level_change,fuel_level_change,8010.0,,26.0,,
StationTank,fuel_level_change,fuel_level_change,8011.0,,36.0,,
StationTank,fuel_level_change,fuel_level_change,8012.0,,46.0,,
Car 143,resource_use,payment_begins,8012.0,2.0,,13.0,50.0
StationTank,fuel_level_change,fuel_level_change,8013.0,,19.0,,
StationTank,fuel_level_change,fuel_level_change,8014.0,,29.0,,
StationTank,fuel_level_change,fuel_level_change,8015.0,,39.0,,
StationTank,fuel_level_change,fuel_level_change,8016.0,,49.0,,
StationTank,fuel_level_change,fuel_level_change,8017.0,,59.0,,
StationTank,fuel_level_change,fuel_level_change,8018.0,,69.0,,
StationTank,fuel_level_change,fuel_level_change,8019.0,,79.0,,
StationTank,fuel_level_change,fuel_level_change,8020.0,,89.0,,
StationTank,fuel_level_change,fuel_level_change,8021.0,,99.0,,
StationTank,fuel_level_change,fuel_level_change,8022.0,,109.0,,
StationTank,fuel_level_change,fuel_level_change,8023.0,,119.0,,
StationTank,fuel_level_change,fuel_level_change,8024.0,,129.0,,
StationTank,fuel_level_change,fuel_level_change,8025.0,,139.0,,
StationTank,fuel_level_change,fuel_level_change,8026.0,,149.0,,
StationTank,fuel_level_change,fuel_level_change,8027.0,,159.0,,
StationTank,fuel_level_change,fuel_level_change,8028.0,,169.0,,
StationTank,fuel_level_change,fuel_level_change,8029.0,,179.0,,
StationTank,fuel_level_change,fuel_level_change,8030.0,,189.0,,
StationTank,fuel_level_change,fuel_level_change,8031.0,,199.0,,
StationTank,fuel_level_change,fuel_level_change,8032.0,,209.0,,
StationTank,fuel_level_change,fuel_level_change,8033.0,,219.0,,
StationTank,fuel_level_change,fuel_level_change,8034.0,,229.0,,
StationTank,fuel_level_change,fuel_level_change,8035.0,,239.0,,
StationTank,fuel_level_change,fuel_level_change,8036.0,,249.0,,
StationTank,fuel_level_change,fuel_level_change,8037.0,,259.0,,
StationTank,fuel_level_change,fuel_level_change,8038.0,,269.0,,
Car 160,arrival_departure,arrival,8039.0,,,,
Car 160,queue,pump_queue_wait_begins,8039.0,,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,8039.0,,279.0,,
StationTank,fuel_level_change,fuel_level_change,8040.0,,289.0,,
StationTank,fuel_level_change,fuel_level_change,8041.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,8042.0,,309.0,,
StationTank,fuel_level_change,fuel_level_change,8043.0,,319.0,,
StationTank,fuel_level_change,fuel_level_change,8044.0,,329.0,,
Car 142,resource_use_end,pumping_ends,8045.0,1.0,,7.0,50.0
Car 142,arrival_departure,depart,8045.0,,,,
StationTank,fuel_level_change,fuel_level_change,8045.0,,339.0,,
Car 144,resource_use,payment_begins,8045.0,1.0,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,8046.0,,308.0,,
StationTank,fuel_level_change,fuel_level_change,8047.0,,318.0,,
StationTank,fuel_level_change,fuel_level_change,8048.0,,328.0,,
StationTank,fuel_level_change,fuel_level_change,8049.0,,338.0,,
StationTank,fuel_level_change,fuel_level_change,8050.0,,348.0,,
StationTank,fuel_level_change,fuel_level_change,8051.0,,358.0,,
StationTank,fuel_level_change,fuel_level_change,8052.0,,368.0,,
StationTank,fuel_level_change,fuel_level_change,8053.0,,378.0,,
StationTank,fuel_level_change,fuel_level_change,8054.0,,388.0,,
StationTank,fuel_level_change,fuel_level_change,8055.0,,398.0,,
StationTank,fuel_level_change,fuel_level_change,8056.0,,408.0,,
StationTank,fuel_level_change,fuel_level_change,8057.0,,418.0,,
StationTank,fuel_level_change,fuel_level_change,8058.0,,428.0,,
StationTank,fuel_level_change,fuel_level_change,8059.0,,438.0,,
StationTank,fuel_level_change,fuel_level_change,8060.0,,448.0,,
StationTank,fuel_level_change,fuel_level_change,8061.0,,458.0,,
StationTank,fuel_level_change,fuel_level_change,8062.0,,468.0,,
StationTank,fuel_level_change,fuel_level_change,8063.0,,478.0,,
StationTank,fuel_level_change,fuel_level_change,8064.0,,488.0,,
StationTank,fuel_level_change,fuel_level_change,8065.0,,498.0,,
StationTank,fuel_level_change,fuel_level_change,8066.0,,508.0,,
StationTank,fuel_level_change,fuel_level_change,8067.0,,518.0,,
StationTank,fuel_level_change,fuel_level_change,8068.0,,528.0,,
StationTank,fuel_level_change,fuel_level_change,8069.0,,538.0,,
StationTank,fuel_level_change,fuel_level_change,8070.0,,548.0,,
StationTank,fuel_level_change,fuel_level_change,8071.0,,558.0,,
StationTank,fuel_level_change,fuel_level_change,8072.0,,568.0,,
StationTank,fuel_level_change,fuel_level_change,8073.0,,578.0,,
Truck 7,arrival_departure,depart,8074.0,,,,
StationTank,fuel_level_change,fuel_level_change,8074.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8075.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8076.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8077.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8078.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8079.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8080.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8081.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8082.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8083.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8084.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8085.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8086.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8087.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8088.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8089.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8090.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8091.0,,588.0,,
Car 143,resource_use_end,payment_ends,8092.0,2.0,,13.0,50.0
Car 143,resource_use,pumping_begins,8092.0,2.0,,13.0,50.0
Car 144,resource_use_end,payment_ends,8092.0,1.0,,9.0,50.0
Car 144,resource_use,pumping_begins,8092.0,1.0,,9.0,50.0
StationTank,fuel_level_change,fuel_level_change,8092.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8093.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8094.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8095.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8096.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8097.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8098.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8099.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8100.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8101.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8102.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8103.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8104.0,,588.0,,
StationTank,fuel_level_change,fuel_level_change,8105.0,,588.0,,
Car 161,arrival_departure,arrival,8106.0,,,,
Car 161,queue,pump_queue_wait_begins,8106.0,,,8.0,50.0
StationTank,fuel_level_change,fuel_level_change,8106.0,,588.0,,
